wavelength	counts
247.432	1721.000
248.227	1703.000
249.023	1702.000
249.818	1697.000
250.613	1711.000
251.408	1706.000
252.203	1710.000
252.999	1712.000
253.794	1712.000
254.588	1714.000
255.383	1711.000
256.178	1713.000
256.973	1712.000
257.768	1718.000
258.562	1712.000
259.357	1713.000
260.151	1712.000
260.946	1716.000
261.740	1718.000
262.534	1713.000
263.328	1714.000
264.123	1713.000
264.917	1716.000
265.711	1714.000
266.505	1715.000
267.299	1714.000
268.093	1717.000
268.886	1714.000
269.680	1718.000
270.474	1717.000
271.267	1716.000
272.061	1719.000
272.854	1720.000
273.648	1718.000
274.441	1717.000
275.234	1718.000
276.028	1717.000
276.821	1718.000
277.614	1719.000
278.407	1719.000
279.200	1718.000
279.993	1716.000
280.786	1712.000
281.578	1720.000
282.371	1719.000
283.164	1717.000
283.956	1716.000
284.749	1716.000
285.541	1717.000
286.334	1720.000
287.126	1708.000
287.918	1714.000
288.710	1715.000
289.503	1717.000
290.295	1714.000
291.087	1718.000
291.879	1724.000
292.670	1716.000
293.462	1719.000
294.254	1719.000
295.046	1716.000
295.837	1716.000
296.629	1719.000
297.420	1717.000
298.212	1714.000
299.003	1715.000
299.794	1716.000
300.586	1718.000
301.377	1716.000
302.168	1717.000
302.959	1722.000
303.750	1716.000
304.541	1715.000
305.332	1723.000
306.123	1712.000
306.913	1716.000
307.704	1716.000
308.494	1713.000
309.285	1720.000
310.075	1720.000
310.866	1719.000
311.656	1718.000
312.446	1714.000
313.237	1714.000
314.027	1709.000
314.817	1713.000
315.607	1719.000
316.397	1720.000
317.187	1715.000
317.976	1718.000
318.766	1720.000
319.556	1715.000
320.345	1715.000
321.135	1716.000
321.924	1722.000
322.714	1720.000
323.503	1719.000
324.293	1714.000
325.082	1721.000
325.871	1716.000
326.660	1723.000
327.449	1719.000
328.238	1717.000
329.027	1727.000
329.816	1710.000
330.604	1719.000
331.393	1716.000
332.182	1720.000
332.970	1715.000
333.759	1717.000
334.547	1716.000
335.336	1713.000
336.124	1715.000
336.912	1721.000
337.700	1716.000
338.488	1715.000
339.276	1720.000
340.064	1715.000
340.852	1717.000
341.640	1715.000
342.428	1721.000
343.216	1720.000
344.003	1719.000
344.791	1717.000
345.578	1723.000
346.366	1711.000
347.153	1721.000
347.940	1716.000
348.728	1718.000
349.515	1720.000
350.302	1719.000
351.089	1711.000
351.876	1717.000
352.663	1720.000
353.450	1717.000
354.236	1712.000
355.023	1720.000
355.810	1721.000
356.596	1716.000
357.383	1719.000
358.169	1718.000
358.956	1722.000
359.742	1708.000
360.528	1718.000
361.314	1712.000
362.100	1718.000
362.886	1714.000
363.672	1724.000
364.458	1713.000
365.244	1716.000
366.030	1716.000
366.816	1717.000
367.601	1714.000
368.387	1715.000
369.172	1717.000
369.958	1713.000
370.743	1719.000
371.528	1718.000
372.314	1711.000
373.099	1716.000
373.884	1712.000
374.669	1714.000
375.454	1714.000
376.239	1714.000
377.024	1713.000
377.808	1712.000
378.593	1717.000
379.378	1716.000
380.162	1715.000
380.947	1716.000
381.731	1717.000
382.515	1714.000
383.300	1718.000
384.084	1719.000
384.868	1719.000
385.652	1718.000
386.436	1715.000
387.220	1717.000
388.004	1716.000
388.788	1714.000
389.572	1714.000
390.355	1716.000
391.139	1718.000
391.922	1712.000
392.706	1715.000
393.489	1714.000
394.273	1719.000
395.056	1717.000
395.839	1717.000
396.622	1715.000
397.405	1715.000
398.188	1718.000
398.971	1718.000
399.754	1711.000
400.537	1720.000
401.319	1713.000
402.102	1717.000
402.885	1728.000
403.667	1744.000
404.450	1770.000
405.232	1787.000
406.014	1750.000
406.797	1725.000
407.579	1718.000
408.361	1714.000
409.143	1713.000
409.925	1712.000
410.707	1714.000
411.488	1715.000
412.270	1726.000
413.052	1718.000
413.833	1716.000
414.615	1713.000
415.397	1711.000
416.178	1716.000
416.959	1714.000
417.741	1714.000
418.522	1712.000
419.303	1714.000
420.084	1714.000
420.865	1723.000
421.646	1713.000
422.427	1717.000
423.207	1711.000
423.988	1718.000
424.769	1713.000
425.549	1715.000
426.330	1710.000
427.110	1714.000
427.891	1713.000
428.671	1718.000
429.451	1719.000
430.231	1715.000
431.011	1715.000
431.791	1712.000
432.571	1714.000
433.351	1715.000
434.131	1721.000
434.911	1714.000
435.690	1716.000
436.470	1718.000
437.250	1724.000
438.029	1716.000
438.808	1718.000
439.588	1716.000
440.367	1716.000
441.146	1716.000
441.925	1713.000
442.704	1721.000
443.483	1712.000
444.262	1716.000
445.041	1715.000
445.820	1717.000
446.598	1722.000
447.377	1717.000
448.156	1719.000
448.934	1727.000
449.712	1724.000
450.491	1728.000
451.269	1729.000
452.047	1734.000
452.825	1725.000
453.603	1730.000
454.381	1730.000
455.159	1723.000
455.937	1727.000
456.715	1723.000
457.493	1726.000
458.270	1721.000
459.048	1725.000
459.825	1726.000
460.603	1722.000
461.380	1725.000
462.157	1727.000
462.934	1720.000
463.712	1725.000
464.489	1716.000
465.266	1723.000
466.043	1713.000
466.819	1723.000
467.596	1722.000
468.373	1720.000
469.150	1719.000
469.926	1718.000
470.703	1722.000
471.479	1714.000
472.255	1723.000
473.032	1714.000
473.808	1721.000
474.584	1715.000
