wavelength	counts
247.432	1723.000
248.227	1708.000
249.023	1705.000
249.818	1700.000
250.613	1712.000
251.408	1707.000
252.203	1710.000
252.999	1713.000
253.794	1712.000
254.588	1714.000
255.383	1718.000
256.178	1716.000
256.973	1714.000
257.768	1714.000
258.562	1713.000
259.357	1717.000
260.151	1717.000
260.946	1718.000
261.740	1716.000
262.534	1719.000
263.328	1715.000
264.123	1720.000
264.917	1711.000
265.711	1716.000
266.505	1714.000
267.299	1715.000
268.093	1713.000
268.886	1713.000
269.680	1713.000
270.474	1717.000
271.267	1715.000
272.061	1716.000
272.854	1722.000
273.648	1711.000
274.441	1726.000
275.234	1714.000
276.028	1715.000
276.821	1721.000
277.614	1716.000
278.407	1719.000
279.200	1720.000
279.993	1716.000
280.786	1716.000
281.578	1714.000
282.371	1714.000
283.164	1717.000
283.956	1717.000
284.749	1719.000
285.541	1720.000
286.334	1719.000
287.126	1712.000
287.918	1716.000
288.710	1715.000
289.503	1721.000
290.295	1715.000
291.087	1716.000
291.879	1717.000
292.670	1715.000
293.462	1715.000
294.254	1715.000
295.046	1717.000
295.837	1715.000
296.629	1713.000
297.420	1714.000
298.212	1716.000
299.003	1720.000
299.794	1715.000
300.586	1716.000
301.377	1718.000
302.168	1719.000
302.959	1717.000
303.750	1715.000
304.541	1715.000
305.332	1719.000
306.123	1715.000
306.913	1716.000
307.704	1716.000
308.494	1713.000
309.285	1714.000
310.075	1719.000
310.866	1717.000
311.656	1720.000
312.446	1714.000
313.237	1718.000
314.027	1710.000
314.817	1717.000
315.607	1715.000
316.397	1723.000
317.187	1716.000
317.976	1722.000
318.766	1716.000
319.556	1719.000
320.345	1722.000
321.135	1716.000
321.924	1725.000
322.714	1719.000
323.503	1717.000
324.293	1714.000
325.082	1722.000
325.871	1722.000
326.660	1721.000
327.449	1713.000
328.238	1721.000
329.027	1724.000
329.816	1714.000
330.604	1716.000
331.393	1718.000
332.182	1721.000
332.970	1714.000
333.759	1718.000
334.547	1715.000
335.336	1717.000
336.124	1712.000
336.912	1715.000
337.700	1714.000
338.488	1719.000
339.276	1718.000
340.064	1725.000
340.852	1714.000
341.640	1714.000
342.428	1720.000
343.216	1719.000
344.003	1717.000
344.791	1712.000
345.578	1721.000
346.366	1713.000
347.153	1719.000
347.940	1718.000
