wavelength	counts
247.432	1720.000
248.227	1709.000
249.023	1702.000
249.818	1701.000
250.613	1709.000
251.408	1703.000
252.203	1711.000
252.999	1713.000
253.794	1715.000
254.588	1715.000
255.383	1717.000
256.178	1711.000
256.973	1717.000
257.768	1712.000
258.562	1712.000
259.357	1716.000
260.151	1712.000
260.946	1713.000
261.740	1720.000
262.534	1714.000
263.328	1715.000
264.123	1718.000
264.917	1713.000
265.711	1716.000
266.505	1715.000
267.299	1712.000
268.093	1710.000
268.886	1721.000
269.680	1715.000
270.474	1716.000
271.267	1715.000
272.061	1721.000
272.854	1719.000
273.648	1712.000
274.441	1720.000
275.234	1721.000
276.028	1716.000
276.821	1718.000
277.614	1719.000
278.407	1716.000
279.200	1715.000
279.993	1714.000
280.786	1719.000
281.578	1716.000
282.371	1718.000
283.164	1712.000
283.956	1715.000
284.749	1716.000
285.541	1718.000
286.334	1716.000
287.126	1715.000
287.918	1717.000
288.710	1714.000
289.503	1720.000
290.295	1716.000
291.087	1721.000
291.879	1720.000
292.670	1718.000
293.462	1708.000
294.254	1720.000
295.046	1715.000
295.837	1721.000
296.629	1720.000
297.420	1718.000
298.212	1717.000
299.003	1718.000
299.794	1712.000
300.586	1720.000
301.377	1712.000
302.168	1714.000
302.959	1722.000
303.750	1719.000
304.541	1721.000
305.332	1715.000
306.123	1718.000
306.913	1716.000
307.704	1718.000
308.494	1717.000
309.285	1720.000
310.075	1716.000
310.866	1719.000
311.656	1715.000
312.446	1719.000
313.237	1720.000
314.027	1712.000
314.817	1715.000
315.607	1715.000
316.397	1720.000
317.187	1717.000
317.976	1717.000
318.766	1717.000
319.556	1715.000
320.345	1718.000
321.135	1716.000
321.924	1721.000
322.714	1722.000
323.503	1716.000
324.293	1713.000
325.082	1719.000
325.871	1715.000
326.660	1715.000
327.449	1718.000
328.238	1722.000
329.027	1723.000
329.816	1720.000
330.604	1717.000
331.393	1717.000
332.182	1714.000
332.970	1716.000
333.759	1714.000
334.547	1718.000
335.336	1718.000
336.124	1719.000
336.912	1717.000
337.700	1718.000
338.488	1721.000
339.276	1715.000
340.064	1717.000
340.852	1723.000
341.640	1721.000
342.428	1712.000
343.216	1724.000
344.003	1719.000
344.791	1716.000
345.578	1719.000
346.366	1720.000
347.153	1718.000
347.940	1713.000
348.728	1715.000
349.515	1715.000
350.302	1717.000
351.089	1708.000
351.876	1719.000
352.663	1716.000
353.450	1720.000
354.236	1714.000
355.023	1717.000
355.810	1721.000
356.596	1719.000
357.383	1716.000
358.169	1719.000
358.956	1721.000
359.742	1717.000
360.528	1716.000
361.314	1716.000
362.100	1715.000
362.886	1718.000
363.672	1714.000
364.458	1707.000
365.244	1719.000
366.030	1715.000
366.816	1722.000
367.601	1714.000
368.387	1715.000
369.172	1715.000
369.958	1715.000
370.743	1714.000
371.528	1718.000
372.314	1715.000
373.099	1716.000
373.884	1715.000
374.669	1716.000
375.454	1713.000
376.239	1720.000
377.024	1718.000
377.808	1715.000
378.593	1716.000
379.378	1718.000
380.162	1722.000
380.947	1710.000
381.731	1717.000
382.515	1715.000
383.300	1719.000
384.084	1717.000
384.868	1719.000
385.652	1714.000
386.436	1711.000
387.220	1715.000
388.004	1717.000
388.788	1715.000
389.572	1720.000
390.355	1718.000
391.139	1714.000
391.922	1714.000
392.706	1711.000
393.489	1712.000
394.273	1712.000
395.056	1719.000
395.839	1715.000
396.622	1721.000
397.405	1715.000
398.188	1717.000
398.971	1714.000
399.754	1715.000
400.537	1716.000
401.319	1716.000
402.102	1721.000
402.885	1725.000
403.667	1746.000
404.450	1766.000
405.232	1792.000
406.014	1748.000
406.797	1726.000
407.579	1713.000
408.361	1719.000
409.143	1719.000
409.925	1719.000
410.707	1715.000
411.488	1713.000
412.270	1713.000
413.052	1716.000
413.833	1716.000
414.615	1713.000
415.397	1714.000
416.178	1721.000
416.959	1715.000
417.741	1716.000
418.522	1713.000
419.303	1712.000
420.084	1714.000
420.865	1714.000
421.646	1711.000
422.427	1712.000
423.207	1714.000
423.988	1719.000
424.769	1717.000
425.549	1711.000
426.330	1715.000
427.110	1716.000
427.891	1712.000
428.671	1714.000
429.451	1717.000
430.231	1717.000
431.011	1714.000
431.791	1717.000
432.571	1712.000
433.351	1716.000
434.131	1717.000
434.911	1716.000
435.690	1712.000
436.470	1711.000
437.250	1717.000
438.029	1718.000
438.808	1717.000
439.588	1721.000
440.367	1719.000
441.146	1716.000
441.925	1714.000
442.704	1717.000
443.483	1711.000
444.262	1716.000
445.041	1716.000
445.820	1719.000
446.598	1724.000
447.377	1715.000
448.156	1720.000
448.934	1734.000
449.712	1729.000
450.491	1724.000
451.269	1731.000
452.047	1732.000
452.825	1725.000
453.603	1731.000
454.381	1732.000
455.159	1729.000
455.937	1723.000
456.715	1723.000
457.493	1725.000
458.270	1727.000
459.048	1722.000
459.825	1727.000
460.603	1720.000
461.380	1723.000
462.157	1721.000
462.934	1723.000
463.712	1719.000
464.489	1724.000
465.266	1731.000
466.043	1721.000
466.819	1720.000
467.596	1723.000
468.373	1723.000
469.150	1719.000
469.926	1720.000
470.703	1719.000
471.479	1720.000
472.255	1720.000
473.032	1719.000
473.808	1716.000
474.584	1713.000
475.360	1715.000
476.136	1718.000
476.912	1718.000
477.688	1718.000
478.464	1717.000
479.239	1717.000
480.015	1719.000
480.790	1717.000
481.566	1720.000
482.341	1718.000
483.117	1714.000
483.892	1718.000
484.667	1717.000
485.442	1715.000
486.217	1723.000
486.992	1716.000
487.767	1723.000
488.542	1721.000
489.317	1719.000
490.091	1723.000
490.866	1722.000
491.641	1723.000
492.415	1718.000
493.190	1720.000
493.964	1721.000
494.738	1718.000
495.512	1719.000
496.286	1717.000
497.060	1717.000
497.834	1721.000
