wavelength	counts
247.432	1723.000
248.227	1706.000
249.023	1706.000
249.818	1703.000
250.613	1711.000
251.408	1707.000
252.203	1711.000
252.999	1707.000
253.794	1712.000
254.588	1711.000
255.383	1714.000
256.178	1715.000
256.973	1715.000
257.768	1715.000
258.562	1712.000
259.357	1714.000
260.151	1715.000
260.946	1721.000
261.740	1717.000
262.534	1715.000
263.328	1716.000
264.123	1718.000
264.917	1717.000
265.711	1716.000
266.505	1712.000
267.299	1713.000
268.093	1714.000
268.886	1715.000
269.680	1716.000
270.474	1715.000
271.267	1720.000
272.061	1718.000
272.854	1717.000
273.648	1711.000
274.441	1722.000
275.234	1715.000
276.028	1720.000
276.821	1712.000
277.614	1714.000
278.407	1716.000
279.200	1718.000
279.993	1713.000
280.786	1711.000
281.578	1717.000
282.371	1717.000
283.164	1719.000
283.956	1715.000
284.749	1715.000
285.541	1718.000
286.334	1722.000
287.126	1716.000
287.918	1720.000
288.710	1716.000
289.503	1720.000
290.295	1717.000
291.087	1715.000
291.879	1719.000
292.670	1720.000
293.462	1712.000
294.254	1716.000
295.046	1721.000
295.837	1720.000
296.629	1717.000
297.420	1718.000
298.212	1714.000
299.003	1714.000
299.794	1715.000
300.586	1719.000
301.377	1718.000
302.168	1715.000
302.959	1723.000
303.750	1712.000
304.541	1720.000
305.332	1714.000
306.123	1715.000
306.913	1719.000
307.704	1716.000
308.494	1715.000
309.285	1714.000
310.075	1719.000
310.866	1721.000
311.656	1719.000
312.446	1717.000
313.237	1715.000
314.027	1711.000
314.817	1717.000
315.607	1717.000
316.397	1722.000
317.187	1721.000
317.976	1717.000
318.766	1713.000
319.556	1714.000
320.345	1723.000
321.135	1714.000
321.924	1722.000
322.714	1716.000
323.503	1719.000
324.293	1714.000
325.082	1720.000
325.871	1717.000
326.660	1719.000
327.449	1719.000
328.238	1721.000
329.027	1723.000
329.816	1713.000
330.604	1715.000
331.393	1722.000
332.182	1722.000
332.970	1714.000
333.759	1720.000
334.547	1713.000
335.336	1717.000
336.124	1714.000
336.912	1719.000
337.700	1716.000
338.488	1717.000
