wavelength	counts
247.432	1718.000
248.227	1701.000
249.023	1698.000
249.818	1698.000
250.613	1702.000
251.408	1710.000
252.203	1713.000
252.999	1708.000
253.794	1715.000
254.588	1712.000
255.383	1714.000
256.178	1710.000
256.973	1714.000
257.768	1717.000
258.562	1717.000
259.357	1708.000
260.151	1715.000
260.946	1716.000
261.740	1722.000
262.534	1713.000
263.328	1715.000
264.123	1716.000
264.917	1713.000
265.711	1715.000
266.505	1712.000
267.299	1712.000
268.093	1714.000
268.886	1718.000
269.680	1717.000
270.474	1716.000
271.267	1715.000
272.061	1719.000
272.854	1719.000
273.648	1717.000
274.441	1720.000
275.234	1716.000
276.028	1717.000
276.821	1721.000
277.614	1719.000
278.407	1718.000
279.200	1720.000
279.993	1714.000
280.786	1713.000
281.578	1713.000
282.371	1721.000
283.164	1713.000
283.956	1720.000
284.749	1717.000
285.541	1721.000
286.334	1715.000
287.126	1720.000
287.918	1713.000
288.710	1715.000
289.503	1717.000
290.295	1719.000
291.087	1717.000
291.879	1716.000
292.670	1720.000
293.462	1710.000
294.254	1715.000
295.046	1718.000
295.837	1724.000
296.629	1718.000
297.420	1718.000
298.212	1721.000
299.003	1712.000
299.794	1712.000
300.586	1719.000
301.377	1711.000
302.168	1711.000
302.959	1720.000
303.750	1716.000
304.541	1719.000
305.332	1719.000
306.123	1718.000
306.913	1716.000
307.704	1727.000
308.494	1718.000
309.285	1716.000
310.075	1716.000
310.866	1719.000
311.656	1722.000
312.446	1717.000
313.237	1719.000
314.027	1717.000
314.817	1716.000
315.607	1717.000
316.397	1720.000
317.187	1718.000
317.976	1722.000
318.766	1715.000
319.556	1719.000
320.345	1719.000
321.135	1721.000
321.924	1722.000
322.714	1718.000
323.503	1715.000
324.293	1719.000
325.082	1718.000
325.871	1725.000
326.660	1718.000
327.449	1718.000
328.238	1719.000
329.027	1724.000
329.816	1719.000
330.604	1717.000
331.393	1715.000
332.182	1717.000
332.970	1714.000
333.759	1715.000
334.547	1718.000
335.336	1721.000
336.124	1716.000
336.912	1718.000
337.700	1718.000
338.488	1715.000
339.276	1713.000
340.064	1721.000
340.852	1716.000
341.640	1718.000
342.428	1719.000
343.216	1724.000
344.003	1718.000
344.791	1713.000
345.578	1716.000
346.366	1718.000
347.153	1716.000
347.940	1719.000
348.728	1714.000
349.515	1714.000
350.302	1713.000
351.089	1712.000
351.876	1716.000
352.663	1715.000
353.450	1715.000
354.236	1714.000
355.023	1716.000
355.810	1714.000
356.596	1721.000
357.383	1718.000
358.169	1713.000
358.956	1715.000
359.742	1716.000
360.528	1717.000
361.314	1719.000
362.100	1714.000
362.886	1715.000
363.672	1712.000
364.458	1717.000
365.244	1714.000
366.030	1715.000
366.816	1715.000
367.601	1713.000
368.387	1713.000
369.172	1714.000
369.958	1714.000
370.743	1719.000
371.528	1717.000
372.314	1714.000
373.099	1717.000
373.884	1716.000
374.669	1715.000
375.454	1718.000
376.239	1720.000
377.024	1720.000
377.808	1714.000
378.593	1715.000
379.378	1719.000
380.162	1713.000
380.947	1711.000
381.731	1713.000
382.515	1713.000
383.300	1719.000
384.084	1717.000
384.868	1718.000
385.652	1714.000
386.436	1721.000
387.220	1716.000
388.004	1714.000
388.788	1714.000
389.572	1716.000
390.355	1715.000
391.139	1711.000
391.922	1718.000
392.706	1718.000
393.489	1720.000
394.273	1715.000
395.056	1714.000
