wavelength	counts
247.432	1720.000
248.227	1707.000
249.023	1706.000
249.818	1698.000
250.613	1711.000
251.408	1704.000
252.203	1712.000
252.999	1712.000
253.794	1712.000
254.588	1711.000
255.383	1711.000
256.178	1711.000
256.973	1712.000
257.768	1716.000
258.562	1710.000
259.357	1716.000
260.151	1712.000
260.946	1717.000
261.740	1716.000
262.534	1714.000
263.328	1716.000
264.123	1714.000
264.917	1718.000
265.711	1715.000
266.505	1711.000
267.299	1715.000
268.093	1712.000
268.886	1713.000
269.680	1714.000
270.474	1718.000
271.267	1713.000
272.061	1714.000
272.854	1720.000
273.648	1714.000
274.441	1718.000
275.234	1715.000
276.028	1717.000
276.821	1719.000
277.614	1712.000
278.407	1719.000
279.200	1718.000
279.993	1715.000
280.786	1713.000
281.578	1718.000
282.371	1722.000
283.164	1717.000
283.956	1717.000
284.749	1722.000
285.541	1715.000
286.334	1713.000
287.126	1716.000
287.918	1714.000
288.710	1714.000
289.503	1719.000
290.295	1713.000
291.087	1714.000
291.879	1720.000
292.670	1716.000
293.462	1715.000
294.254	1715.000
295.046	1715.000
295.837	1720.000
296.629	1721.000
297.420	1716.000
298.212	1718.000
299.003	1718.000
299.794	1708.000
300.586	1715.000
301.377	1719.000
302.168	1717.000
302.959	1718.000
303.750	1719.000
304.541	1716.000
305.332	1718.000
306.123	1717.000
306.913	1721.000
307.704	1719.000
308.494	1717.000
309.285	1714.000
310.075	1719.000
310.866	1721.000
311.656	1720.000
312.446	1715.000
313.237	1718.000
314.027	1708.000
314.817	1719.000
315.607	1719.000
316.397	1722.000
317.187	1717.000
317.976	1718.000
318.766	1718.000
319.556	1718.000
320.345	1716.000
321.135	1718.000
321.924	1724.000
322.714	1717.000
323.503	1728.000
324.293	1715.000
325.082	1721.000
325.871	1718.000
326.660	1718.000
327.449	1720.000
328.238	1718.000
329.027	1726.000
329.816	1716.000
330.604	1721.000
331.393	1720.000
332.182	1716.000
332.970	1717.000
333.759	1711.000
334.547	1714.000
335.336	1715.000
336.124	1711.000
336.912	1717.000
337.700	1716.000
338.488	1717.000
339.276	1717.000
340.064	1721.000
340.852	1721.000
341.640	1718.000
342.428	1720.000
343.216	1716.000
344.003	1718.000
344.791	1717.000
345.578	1721.000
346.366	1715.000
347.153	1714.000
347.940	1717.000
348.728	1720.000
349.515	1716.000
350.302	1720.000
351.089	1715.000
351.876	1716.000
352.663	1714.000
353.450	1713.000
354.236	1714.000
355.023	1716.000
355.810	1719.000
356.596	1718.000
357.383	1717.000
358.169	1714.000
358.956	1721.000
359.742	1712.000
360.528	1717.000
361.314	1718.000
362.100	1717.000
362.886	1714.000
363.672	1722.000
364.458	1714.000
365.244	1717.000
366.030	1716.000
366.816	1712.000
367.601	1712.000
368.387	1717.000
369.172	1713.000
369.958	1715.000
370.743	1719.000
371.528	1710.000
372.314	1713.000
373.099	1718.000
373.884	1715.000
374.669	1711.000
375.454	1719.000
376.239	1714.000
377.024	1718.000
377.808	1713.000
378.593	1718.000
379.378	1720.000
380.162	1718.000
380.947	1709.000
