wavelength	counts
247.432	1722.000
248.227	1702.000
249.023	1703.000
249.818	1700.000
250.613	1715.000
251.408	1706.000
252.203	1711.000
252.999	1708.000
253.794	1711.000
254.588	1711.000
255.383	1719.000
256.178	1713.000
256.973	1715.000
257.768	1715.000
258.562	1713.000
259.357	1712.000
260.151	1718.000
260.946	1715.000
261.740	1722.000
262.534	1715.000
263.328	1717.000
264.123	1720.000
264.917	1713.000
265.711	1719.000
266.505	1713.000
267.299	1721.000
268.093	1714.000
268.886	1717.000
269.680	1715.000
270.474	1717.000
271.267	1717.000
272.061	1719.000
272.854	1720.000
273.648	1718.000
274.441	1721.000
275.234	1715.000
276.028	1722.000
276.821	1718.000
277.614	1721.000
278.407	1716.000
279.200	1721.000
279.993	1713.000
280.786	1715.000
281.578	1718.000
282.371	1718.000
283.164	1711.000
283.956	1717.000
284.749	1716.000
285.541	1714.000
286.334	1721.000
287.126	1713.000
287.918	1718.000
288.710	1711.000
289.503	1718.000
290.295	1716.000
291.087	1714.000
291.879	1716.000
292.670	1718.000
293.462	1713.000
294.254	1714.000
295.046	1719.000
295.837	1717.000
296.629	1721.000
297.420	1719.000
298.212	1715.000
299.003	1719.000
299.794	1717.000
300.586	1720.000
301.377	1718.000
302.168	1716.000
302.959	1724.000
303.750	1717.000
304.541	1720.000
305.332	1719.000
306.123	1716.000
306.913	1715.000
307.704	1723.000
308.494	1717.000
309.285	1717.000
310.075	1718.000
310.866	1716.000
311.656	1718.000
312.446	1717.000
313.237	1720.000
314.027	1713.000
314.817	1719.000
315.607	1718.000
316.397	1715.000
317.187	1716.000
317.976	1720.000
318.766	1716.000
319.556	1718.000
320.345	1718.000
321.135	1720.000
321.924	1720.000
322.714	1718.000
323.503	1728.000
324.293	1714.000
325.082	1717.000
325.871	1716.000
326.660	1721.000
327.449	1715.000
328.238	1721.000
329.027	1723.000
329.816	1716.000
330.604	1716.000
331.393	1719.000
332.182	1719.000
332.970	1716.000
333.759	1719.000
334.547	1722.000
335.336	1717.000
336.124	1716.000
336.912	1717.000
337.700	1718.000
338.488	1721.000
339.276	1720.000
340.064	1716.000
340.852	1721.000
341.640	1716.000
342.428	1719.000
343.216	1723.000
344.003	1721.000
344.791	1716.000
345.578	1716.000
346.366	1719.000
347.153	1715.000
347.940	1718.000
348.728	1717.000
349.515	1716.000
350.302	1718.000
351.089	1712.000
351.876	1719.000
352.663	1719.000
353.450	1713.000
354.236	1710.000
355.023	1718.000
355.810	1720.000
356.596	1718.000
357.383	1717.000
358.169	1720.000
358.956	1721.000
359.742	1715.000
360.528	1717.000
361.314	1717.000
362.100	1722.000
362.886	1716.000
363.672	1719.000
364.458	1715.000
365.244	1719.000
366.030	1715.000
366.816	1718.000
367.601	1710.000
368.387	1717.000
369.172	1711.000
369.958	1715.000
370.743	1714.000
371.528	1718.000
372.314	1708.000
373.099	1719.000
373.884	1713.000
374.669	1715.000
375.454	1716.000
376.239	1722.000
377.024	1722.000
377.808	1718.000
378.593	1715.000
379.378	1717.000
380.162	1714.000
380.947	1710.000
381.731	1720.000
382.515	1711.000
383.300	1714.000
384.084	1714.000
384.868	1713.000
385.652	1718.000
386.436	1716.000
387.220	1721.000
388.004	1715.000
388.788	1711.000
389.572	1718.000
390.355	1716.000
391.139	1713.000
391.922	1723.000
392.706	1713.000
393.489	1714.000
394.273	1717.000
395.056	1718.000
395.839	1716.000
396.622	1719.000
397.405	1715.000
398.188	1713.000
398.971	1712.000
399.754	1720.000
400.537	1713.000
401.319	1715.000
402.102	1715.000
402.885	1726.000
403.667	1743.000
404.450	1773.000
405.232	1784.000
406.014	1748.000
406.797	1723.000
407.579	1716.000
408.361	1719.000
409.143	1713.000
409.925	1721.000
410.707	1710.000
411.488	1718.000
412.270	1717.000
413.052	1721.000
413.833	1720.000
414.615	1715.000
415.397	1719.000
416.178	1715.000
416.959	1716.000
417.741	1716.000
418.522	1713.000
419.303	1710.000
420.084	1714.000
420.865	1721.000
421.646	1714.000
422.427	1713.000
423.207	1718.000
423.988	1715.000
424.769	1714.000
425.549	1716.000
426.330	1714.000
427.110	1716.000
427.891	1714.000
428.671	1714.000
429.451	1717.000
430.231	1716.000
431.011	1717.000
431.791	1719.000
432.571	1713.000
433.351	1717.000
434.131	1721.000
434.911	1712.000
435.690	1718.000
436.470	1716.000
437.250	1717.000
438.029	1718.000
438.808	1711.000
439.588	1713.000
440.367	1717.000
441.146	1719.000
441.925	1710.000
442.704	1720.000
443.483	1718.000
444.262	1708.000
445.041	1716.000
445.820	1717.000
446.598	1723.000
447.377	1722.000
448.156	1723.000
448.934	1732.000
449.712	1727.000
450.491	1728.000
451.269	1725.000
452.047	1732.000
452.825	1725.000
453.603	1730.000
454.381	1731.000
455.159	1731.000
455.937	1729.000
456.715	1721.000
457.493	1718.000
458.270	1727.000
459.048	1725.000
459.825	1730.000
460.603	1718.000
461.380	1718.000
462.157	1727.000
462.934	1722.000
463.712	1724.000
464.489	1726.000
465.266	1730.000
466.043	1719.000
466.819	1718.000
467.596	1716.000
468.373	1721.000
469.150	1722.000
469.926	1721.000
470.703	1719.000
471.479	1722.000
472.255	1722.000
473.032	1720.000
473.808	1719.000
474.584	1718.000
475.360	1713.000
476.136	1716.000
476.912	1715.000
477.688	1720.000
478.464	1716.000
479.239	1716.000
480.015	1716.000
480.790	1718.000
481.566	1720.000
482.341	1718.000
483.117	1719.000
483.892	1716.000
484.667	1724.000
485.442	1714.000
486.217	1723.000
486.992	1715.000
487.767	1723.000
488.542	1717.000
489.317	1719.000
490.091	1718.000
490.866	1718.000
491.641	1717.000
492.415	1716.000
493.190	1717.000
493.964	1718.000
494.738	1719.000
495.512	1716.000
496.286	1720.000
497.060	1711.000
497.834	1721.000
498.608	1713.000
499.382	1716.000
500.156	1720.000
500.930	1714.000
501.703	1712.000
502.477	1720.000
503.250	1720.000
504.024	1722.000
504.797	1721.000
505.570	1720.000
506.343	1720.000
507.116	1722.000
507.889	1718.000
508.662	1719.000
509.435	1720.000
510.208	1725.000
510.981	1720.000
511.754	1717.000
512.526	1720.000
513.299	1719.000
514.071	1714.000
514.843	1722.000
515.616	1732.000
516.388	1724.000
517.160	1726.000
517.932	1721.000
518.704	1719.000
519.476	1721.000
520.248	1721.000
521.020	1727.000
521.791	1723.000
522.563	1725.000
523.335	1721.000
524.106	1718.000
524.878	1717.000
525.649	1724.000
526.420	1720.000
527.191	1726.000
527.963	1720.000
528.734	1725.000
529.505	1729.000
