wavelength	counts
247.432	1719.000
248.227	1706.000
249.023	1701.000
249.818	1703.000
250.613	1714.000
251.408	1710.000
252.203	1711.000
252.999	1710.000
253.794	1709.000
254.588	1715.000
255.383	1711.000
256.178	1714.000
256.973	1712.000
257.768	1718.000
258.562	1713.000
259.357	1714.000
260.151	1717.000
260.946	1717.000
261.740	1719.000
262.534	1717.000
263.328	1714.000
264.123	1715.000
264.917	1716.000
265.711	1713.000
266.505	1709.000
267.299	1714.000
268.093	1714.000
268.886	1717.000
269.680	1715.000
270.474	1719.000
271.267	1717.000
272.061	1724.000
272.854	1720.000
273.648	1717.000
274.441	1717.000
275.234	1715.000
276.028	1716.000
276.821	1723.000
277.614	1715.000
278.407	1713.000
279.200	1717.000
279.993	1713.000
280.786	1719.000
281.578	1715.000
282.371	1716.000
283.164	1716.000
283.956	1714.000
284.749	1717.000
285.541	1715.000
286.334	1715.000
287.126	1715.000
287.918	1714.000
288.710	1715.000
289.503	1718.000
290.295	1719.000
291.087	1716.000
291.879	1717.000
292.670	1717.000
293.462	1719.000
294.254	1715.000
295.046	1723.000
295.837	1719.000
296.629	1718.000
297.420	1716.000
298.212	1720.000
299.003	1719.000
299.794	1714.000
300.586	1721.000
301.377	1719.000
302.168	1720.000
302.959	1717.000
303.750	1716.000
304.541	1717.000
305.332	1721.000
306.123	1715.000
306.913	1722.000
307.704	1719.000
308.494	1714.000
309.285	1718.000
310.075	1713.000
310.866	1719.000
311.656	1720.000
312.446	1721.000
313.237	1714.000
314.027	1718.000
314.817	1711.000
315.607	1718.000
316.397	1715.000
317.187	1716.000
317.976	1723.000
318.766	1718.000
319.556	1721.000
320.345	1719.000
321.135	1718.000
321.924	1720.000
322.714	1724.000
323.503	1721.000
324.293	1717.000
325.082	1715.000
325.871	1715.000
326.660	1718.000
327.449	1715.000
328.238	1719.000
329.027	1725.000
329.816	1713.000
330.604	1717.000
331.393	1718.000
332.182	1719.000
332.970	1717.000
333.759	1715.000
334.547	1714.000
335.336	1719.000
336.124	1713.000
336.912	1715.000
337.700	1719.000
338.488	1719.000
339.276	1719.000
340.064	1718.000
340.852	1722.000
341.640	1713.000
342.428	1717.000
343.216	1721.000
344.003	1716.000
344.791	1710.000
345.578	1715.000
346.366	1715.000
347.153	1725.000
347.940	1716.000
348.728	1719.000
349.515	1715.000
350.302	1720.000
351.089	1715.000
351.876	1721.000
352.663	1718.000
353.450	1715.000
354.236	1715.000
355.023	1718.000
355.810	1712.000
356.596	1716.000
357.383	1717.000
358.169	1713.000
358.956	1717.000
359.742	1715.000
360.528	1721.000
361.314	1716.000
362.100	1720.000
362.886	1715.000
363.672	1715.000
364.458	1715.000
365.244	1719.000
366.030	1718.000
366.816	1715.000
367.601	1713.000
368.387	1714.000
369.172	1712.000
369.958	1712.000
370.743	1721.000
371.528	1711.000
372.314	1713.000
373.099	1717.000
373.884	1721.000
374.669	1716.000
375.454	1720.000
376.239	1722.000
377.024	1715.000
377.808	1714.000
378.593	1714.000
379.378	1719.000
380.162	1718.000
380.947	1708.000
381.731	1713.000
382.515	1711.000
383.300	1714.000
384.084	1715.000
384.868	1714.000
385.652	1717.000
386.436	1707.000
387.220	1718.000
388.004	1713.000
388.788	1717.000
389.572	1719.000
390.355	1717.000
391.139	1720.000
391.922	1714.000
392.706	1718.000
393.489	1714.000
