wavelength	counts
247.432	1720.000
248.227	1704.000
249.023	1705.000
249.818	1701.000
250.613	1711.000
251.408	1710.000
252.203	1706.000
252.999	1713.000
253.794	1708.000
254.588	1714.000
255.383	1709.000
256.178	1711.000
256.973	1712.000
257.768	1711.000
258.562	1713.000
259.357	1715.000
260.151	1712.000
260.946	1714.000
261.740	1718.000
262.534	1716.000
263.328	1714.000
264.123	1715.000
264.917	1716.000
265.711	1713.000
266.505	1716.000
267.299	1714.000
268.093	1716.000
268.886	1713.000
269.680	1715.000
270.474	1717.000
271.267	1717.000
272.061	1718.000
272.854	1722.000
273.648	1715.000
274.441	1718.000
275.234	1716.000
276.028	1717.000
276.821	1722.000
277.614	1717.000
278.407	1719.000
279.200	1715.000
279.993	1711.000
280.786	1714.000
281.578	1710.000
282.371	1718.000
283.164	1715.000
283.956	1716.000
284.749	1717.000
285.541	1717.000
286.334	1715.000
287.126	1718.000
287.918	1716.000
288.710	1718.000
289.503	1713.000
290.295	1720.000
291.087	1712.000
291.879	1719.000
292.670	1721.000
293.462	1716.000
294.254	1713.000
295.046	1717.000
295.837	1719.000
296.629	1717.000
297.420	1718.000
298.212	1715.000
299.003	1720.000
299.794	1717.000
300.586	1715.000
301.377	1719.000
302.168	1718.000
302.959	1721.000
303.750	1719.000
304.541	1721.000
305.332	1714.000
306.123	1714.000
306.913	1716.000
307.704	1715.000
308.494	1717.000
309.285	1714.000
310.075	1712.000
310.866	1718.000
311.656	1714.000
312.446	1719.000
313.237	1718.000
314.027	1713.000
314.817	1713.000
315.607	1716.000
316.397	1718.000
317.187	1727.000
317.976	1723.000
318.766	1718.000
319.556	1712.000
320.345	1718.000
321.135	1716.000
321.924	1720.000
322.714	1719.000
323.503	1721.000
324.293	1719.000
325.082	1721.000
325.871	1719.000
326.660	1724.000
327.449	1719.000
328.238	1719.000
329.027	1730.000
329.816	1718.000
330.604	1722.000
331.393	1716.000
332.182	1723.000
332.970	1714.000
333.759	1712.000
334.547	1713.000
335.336	1723.000
336.124	1714.000
336.912	1718.000
337.700	1719.000
338.488	1722.000
339.276	1723.000
340.064	1715.000
340.852	1719.000
341.640	1718.000
342.428	1717.000
343.216	1717.000
344.003	1717.000
344.791	1710.000
345.578	1714.000
346.366	1717.000
347.153	1725.000
347.940	1720.000
348.728	1714.000
349.515	1715.000
350.302	1722.000
351.089	1719.000
351.876	1715.000
352.663	1719.000
353.450	1713.000
354.236	1717.000
355.023	1719.000
355.810	1721.000
356.596	1719.000
357.383	1711.000
358.169	1716.000
358.956	1717.000
359.742	1712.000
360.528	1721.000
361.314	1718.000
362.100	1723.000
362.886	1715.000
363.672	1714.000
364.458	1713.000
365.244	1717.000
366.030	1712.000
366.816	1714.000
367.601	1713.000
368.387	1714.000
369.172	1719.000
369.958	1712.000
370.743	1719.000
371.528	1708.000
372.314	1714.000
373.099	1716.000
373.884	1718.000
374.669	1716.000
375.454	1717.000
376.239	1717.000
377.024	1714.000
377.808	1715.000
378.593	1714.000
379.378	1717.000
380.162	1717.000
380.947	1713.000
381.731	1718.000
382.515	1716.000
383.300	1714.000
384.084	1718.000
384.868	1714.000
385.652	1717.000
386.436	1715.000
387.220	1723.000
388.004	1715.000
388.788	1715.000
389.572	1719.000
390.355	1715.000
391.139	1715.000
391.922	1718.000
