wavelength	counts
247.432	1718.000
248.227	1702.000
249.023	1702.000
249.818	1700.000
250.613	1710.000
251.408	1706.000
252.203	1714.000
252.999	1709.000
253.794	1711.000
254.588	1713.000
255.383	1712.000
256.178	1710.000
256.973	1716.000
257.768	1709.000
258.562	1715.000
259.357	1709.000
260.151	1714.000
260.946	1718.000
261.740	1720.000
262.534	1718.000
263.328	1719.000
264.123	1724.000
264.917	1711.000
265.711	1715.000
266.505	1712.000
267.299	1712.000
268.093	1713.000
268.886	1717.000
269.680	1719.000
270.474	1718.000
271.267	1716.000
272.061	1713.000
272.854	1721.000
273.648	1717.000
274.441	1722.000
275.234	1716.000
276.028	1722.000
276.821	1720.000
277.614	1718.000
278.407	1715.000
279.200	1718.000
279.993	1714.000
280.786	1717.000
281.578	1716.000
282.371	1722.000
283.164	1716.000
283.956	1714.000
284.749	1712.000
285.541	1719.000
286.334	1719.000
287.126	1714.000
287.918	1716.000
288.710	1720.000
289.503	1719.000
290.295	1717.000
291.087	1717.000
291.879	1716.000
292.670	1721.000
293.462	1717.000
294.254	1713.000
295.046	1722.000
295.837	1727.000
296.629	1719.000
297.420	1719.000
298.212	1716.000
299.003	1712.000
299.794	1713.000
300.586	1715.000
301.377	1720.000
302.168	1714.000
302.959	1721.000
303.750	1712.000
304.541	1717.000
305.332	1716.000
306.123	1721.000
306.913	1718.000
307.704	1719.000
308.494	1714.000
309.285	1717.000
310.075	1718.000
310.866	1721.000
311.656	1718.000
312.446	1716.000
313.237	1716.000
314.027	1711.000
314.817	1719.000
315.607	1715.000
316.397	1715.000
317.187	1717.000
317.976	1724.000
318.766	1715.000
319.556	1720.000
320.345	1717.000
321.135	1722.000
321.924	1722.000
322.714	1721.000
323.503	1718.000
324.293	1715.000
325.082	1721.000
325.871	1720.000
326.660	1717.000
327.449	1715.000
328.238	1722.000
329.027	1725.000
329.816	1721.000
330.604	1721.000
331.393	1719.000
332.182	1719.000
332.970	1721.000
333.759	1718.000
334.547	1718.000
335.336	1717.000
336.124	1713.000
336.912	1719.000
337.700	1717.000
338.488	1721.000
339.276	1722.000
340.064	1723.000
340.852	1713.000
341.640	1716.000
342.428	1715.000
343.216	1724.000
344.003	1719.000
344.791	1714.000
345.578	1712.000
346.366	1718.000
347.153	1725.000
347.940	1716.000
348.728	1721.000
349.515	1712.000
350.302	1721.000
351.089	1713.000
351.876	1717.000
352.663	1721.000
353.450	1717.000
354.236	1709.000
355.023	1723.000
355.810	1716.000
356.596	1720.000
357.383	1715.000
358.169	1714.000
358.956	1718.000
359.742	1714.000
360.528	1719.000
361.314	1713.000
362.100	1721.000
362.886	1714.000
363.672	1720.000
364.458	1713.000
365.244	1718.000
366.030	1715.000
366.816	1717.000
367.601	1712.000
368.387	1712.000
369.172	1715.000
369.958	1714.000
370.743	1716.000
371.528	1712.000
372.314	1714.000
373.099	1714.000
373.884	1714.000
374.669	1716.000
375.454	1717.000
376.239	1715.000
377.024	1722.000
377.808	1715.000
378.593	1713.000
379.378	1715.000
380.162	1718.000
380.947	1708.000
381.731	1717.000
382.515	1714.000
383.300	1717.000
384.084	1719.000
384.868	1715.000
385.652	1719.000
386.436	1716.000
387.220	1719.000
388.004	1718.000
388.788	1713.000
389.572	1720.000
390.355	1722.000
391.139	1716.000
391.922	1715.000
392.706	1713.000
393.489	1718.000
394.273	1710.000
395.056	1720.000
395.839	1718.000
396.622	1717.000
397.405	1712.000
398.188	1711.000
398.971	1716.000
399.754	1714.000
400.537	1716.000
401.319	1713.000
402.102	1717.000
402.885	1717.000
403.667	1719.000
404.450	1729.000
405.232	1733.000
406.014	1719.000
