wavelength	counts
247.432	1718.000
248.227	1705.000
249.023	1705.000
249.818	1702.000
250.613	1705.000
251.408	1707.000
252.203	1708.000
252.999	1708.000
253.794	1714.000
254.588	1715.000
255.383	1716.000
256.178	1713.000
256.973	1717.000
257.768	1715.000
258.562	1716.000
259.357	1715.000
260.151	1717.000
260.946	1717.000
261.740	1720.000
262.534	1713.000
263.328	1713.000
264.123	1718.000
264.917	1716.000
265.711	1715.000
266.505	1711.000
267.299	1713.000
268.093	1713.000
268.886	1716.000
269.680	1716.000
270.474	1717.000
271.267	1713.000
272.061	1723.000
272.854	1720.000
273.648	1714.000
274.441	1714.000
275.234	1711.000
276.028	1720.000
276.821	1721.000
277.614	1714.000
278.407	1717.000
279.200	1718.000
279.993	1713.000
280.786	1722.000
281.578	1714.000
282.371	1720.000
283.164	1713.000
283.956	1717.000
284.749	1717.000
285.541	1716.000
286.334	1719.000
287.126	1713.000
287.918	1714.000
288.710	1715.000
289.503	1715.000
290.295	1716.000
291.087	1717.000
291.879	1720.000
292.670	1722.000
293.462	1714.000
294.254	1719.000
295.046	1715.000
295.837	1719.000
296.629	1719.000
297.420	1719.000
298.212	1716.000
299.003	1714.000
299.794	1714.000
300.586	1718.000
301.377	1714.000
302.168	1719.000
302.959	1723.000
303.750	1718.000
304.541	1722.000
305.332	1714.000
306.123	1718.000
306.913	1716.000
307.704	1720.000
308.494	1717.000
309.285	1715.000
310.075	1716.000
310.866	1719.000
311.656	1722.000
312.446	1717.000
313.237	1720.000
314.027	1716.000
314.817	1714.000
315.607	1716.000
316.397	1720.000
317.187	1717.000
317.976	1721.000
318.766	1718.000
319.556	1716.000
320.345	1718.000
321.135	1717.000
321.924	1720.000
322.714	1721.000
323.503	1717.000
324.293	1718.000
325.082	1719.000
325.871	1721.000
326.660	1717.000
327.449	1712.000
328.238	1721.000
329.027	1720.000
329.816	1725.000
330.604	1720.000
331.393	1723.000
332.182	1721.000
332.970	1721.000
333.759	1716.000
334.547	1718.000
335.336	1718.000
336.124	1713.000
336.912	1714.000
337.700	1718.000
338.488	1718.000
339.276	1713.000
340.064	1720.000
340.852	1712.000
341.640	1719.000
342.428	1715.000
343.216	1722.000
344.003	1720.000
344.791	1714.000
345.578	1716.000
346.366	1716.000
347.153	1720.000
347.940	1719.000
348.728	1716.000
349.515	1718.000
350.302	1718.000
351.089	1717.000
351.876	1717.000
352.663	1721.000
353.450	1716.000
354.236	1718.000
355.023	1718.000
355.810	1715.000
356.596	1718.000
357.383	1717.000
358.169	1720.000
358.956	1722.000
359.742	1715.000
360.528	1721.000
361.314	1719.000
362.100	1715.000
362.886	1713.000
363.672	1717.000
364.458	1711.000
365.244	1717.000
366.030	1714.000
366.816	1717.000
367.601	1713.000
368.387	1716.000
369.172	1715.000
369.958	1714.000
370.743	1719.000
371.528	1716.000
372.314	1715.000
373.099	1716.000
373.884	1714.000
374.669	1717.000
375.454	1713.000
376.239	1719.000
377.024	1718.000
377.808	1713.000
378.593	1715.000
379.378	1714.000
380.162	1717.000
380.947	1711.000
381.731	1718.000
382.515	1714.000
383.300	1718.000
384.084	1721.000
384.868	1718.000
385.652	1714.000
386.436	1716.000
387.220	1717.000
388.004	1713.000
388.788	1718.000
389.572	1714.000
390.355	1714.000
391.139	1715.000
391.922	1720.000
392.706	1716.000
393.489	1715.000
394.273	1713.000
395.056	1718.000
395.839	1717.000
396.622	1714.000
397.405	1717.000
398.188	1717.000
398.971	1715.000
399.754	1719.000
400.537	1716.000
401.319	1714.000
402.102	1714.000
402.885	1731.000
403.667	1741.000
404.450	1769.000
405.232	1789.000
406.014	1746.000
406.797	1721.000
407.579	1717.000
408.361	1718.000
409.143	1715.000
409.925	1714.000
410.707	1710.000
411.488	1717.000
412.270	1715.000
413.052	1719.000
413.833	1713.000
414.615	1712.000
415.397	1719.000
416.178	1721.000
416.959	1719.000
417.741	1714.000
418.522	1717.000
419.303	1710.000
420.084	1715.000
420.865	1721.000
421.646	1716.000
422.427	1711.000
423.207	1718.000
423.988	1715.000
424.769	1713.000
425.549	1719.000
426.330	1718.000
427.110	1717.000
427.891	1709.000
428.671	1719.000
429.451	1720.000
430.231	1716.000
431.011	1716.000
431.791	1715.000
432.571	1715.000
433.351	1716.000
434.131	1714.000
434.911	1716.000
435.690	1715.000
436.470	1712.000
437.250	1720.000
438.029	1719.000
438.808	1715.000
439.588	1714.000
440.367	1718.000
441.146	1718.000
441.925	1716.000
442.704	1722.000
443.483	1723.000
444.262	1718.000
445.041	1721.000
445.820	1718.000
446.598	1721.000
447.377	1716.000
448.156	1720.000
448.934	1725.000
449.712	1730.000
450.491	1723.000
451.269	1728.000
452.047	1729.000
452.825	1722.000
453.603	1725.000
454.381	1731.000
455.159	1730.000
455.937	1723.000
456.715	1734.000
457.493	1725.000
458.270	1729.000
459.048	1718.000
459.825	1731.000
460.603	1717.000
461.380	1721.000
462.157	1726.000
462.934	1720.000
463.712	1719.000
464.489	1727.000
465.266	1718.000
466.043	1719.000
466.819	1723.000
467.596	1720.000
468.373	1725.000
469.150	1722.000
469.926	1721.000
470.703	1718.000
471.479	1719.000
472.255	1718.000
473.032	1719.000
473.808	1718.000
474.584	1718.000
475.360	1714.000
476.136	1722.000
476.912	1719.000
477.688	1719.000
478.464	1715.000
479.239	1718.000
480.015	1723.000
480.790	1720.000
481.566	1719.000
482.341	1718.000
483.117	1721.000
483.892	1712.000
484.667	1725.000
485.442	1715.000
486.217	1719.000
486.992	1718.000
487.767	1725.000
488.542	1714.000
489.317	1717.000
490.091	1713.000
490.866	1719.000
491.641	1715.000
492.415	1711.000
493.190	1716.000
493.964	1717.000
494.738	1716.000
495.512	1720.000
496.286	1714.000
497.060	1716.000
497.834	1723.000
498.608	1713.000
499.382	1724.000
500.156	1713.000
500.930	1715.000
501.703	1717.000
502.477	1718.000
503.250	1719.000
504.024	1721.000
504.797	1718.000
505.570	1720.000
506.343	1721.000
507.116	1719.000
507.889	1719.000
508.662	1716.000
509.435	1724.000
510.208	1717.000
510.981	1719.000
511.754	1716.000
512.526	1720.000
513.299	1721.000
514.071	1721.000
514.843	1722.000
515.616	1724.000
516.388	1727.000
517.160	1720.000
517.932	1724.000
518.704	1725.000
519.476	1722.000
520.248	1722.000
521.020	1724.000
521.791	1723.000
522.563	1723.000
523.335	1723.000
524.106	1722.000
524.878	1723.000
525.649	1722.000
526.420	1717.000
527.191	1720.000
527.963	1722.000
528.734	1724.000
529.505	1726.000
530.275	1721.000
531.046	1723.000
531.817	1719.000
532.588	1727.000
533.358	1728.000
534.129	1727.000
534.899	1722.000
535.670	1725.000
536.440	1724.000
537.210	1727.000
537.980	1732.000
538.750	1723.000
539.520	1728.000
540.290	1725.000
541.060	1727.000
541.830	1726.000
542.600	1734.000
543.369	1725.000
544.139	1735.000
544.909	1728.000
545.678	1724.000
546.447	1725.000
547.217	1727.000
547.986	1727.000
548.755	1723.000
549.524	1720.000
550.293	1729.000
551.062	1725.000
551.831	1730.000
552.599	1730.000
553.368	1722.000
554.137	1726.000
554.905	1725.000
555.674	1728.000
556.442	1726.000
557.210	1733.000
557.979	1725.000
558.747	1728.000
559.515	1725.000
560.283	1729.000
561.051	1724.000
561.819	1729.000
562.586	1730.000
563.354	1726.000
564.122	1724.000
564.889	1726.000
565.657	1731.000
566.424	1723.000
567.191	1731.000
567.959	1731.000
568.726	1731.000
569.493	1723.000
570.260	1724.000
571.027	1728.000
571.794	1729.000
572.561	1728.000
573.327	1732.000
574.094	1729.000
574.860	1727.000
575.627	1725.000
576.393	1720.000
577.160	1725.000
577.926	1733.000
578.692	1728.000
579.458	1726.000
580.224	1728.000
580.990	1728.000
581.756	1730.000
582.522	1732.000
583.288	1735.000
584.053	1721.000
584.819	1734.000
585.585	1726.000
586.350	1727.000
587.115	1730.000
587.881	1728.000
588.646	1723.000
589.411	1724.000
590.176	1728.000
590.941	1727.000
591.706	1725.000
592.471	1726.000
593.235	1728.000
594.000	1728.000
594.765	1734.000
595.529	1727.000
596.294	1741.000
597.058	1725.000
597.822	1726.000
598.587	1725.000
599.351	1726.000
600.115	1725.000
600.879	1729.000
601.643	1726.000
602.406	1721.000
603.170	1726.000
603.934	1726.000
604.698	1727.000
605.461	1719.000
606.224	1733.000
606.988	1728.000
607.751	1730.000
608.514	1727.000
609.278	1729.000
610.041	1729.000
610.804	1732.000
611.566	1735.000
612.329	1730.000
613.092	1727.000
613.855	1725.000
614.617	1728.000
615.380	1723.000
616.142	1724.000
616.905	1724.000
617.667	1727.000
618.429	1724.000
619.191	1729.000
619.953	1719.000
620.715	1723.000
621.477	1724.000
622.239	1727.000
623.001	1721.000
623.763	1730.000
624.524	1724.000
625.286	1722.000
626.047	1723.000
626.808	1721.000
627.570	1721.000
628.331	1722.000
629.092	1724.000
629.853	1721.000
630.614	1725.000
631.375	1720.000
632.136	1723.000
632.896	1722.000
633.657	1724.000
634.418	1722.000
635.178	1720.000
635.939	1723.000
636.699	1724.000
637.459	1719.000
638.219	1727.000
638.980	1715.000
639.740	1723.000
640.500	1722.000
641.260	1719.000
642.019	1723.000
642.779	1719.000
643.539	1724.000
644.298	1721.000
645.058	1718.000
645.817	1722.000
646.576	1733.000
647.336	1718.000
648.095	1719.000
648.854	1717.000
649.613	1720.000
650.372	1718.000
651.131	1723.000
651.890	1724.000
652.648	1724.000
653.407	1720.000
654.165	1720.000
654.924	1721.000
655.682	1723.000
656.441	1718.000
657.199	1720.000
657.957	1724.000
658.715	1720.000
659.473	1724.000
660.231	1725.000
660.989	1722.000
661.747	1719.000
662.504	1724.000
663.262	1719.000
664.019	1719.000
664.777	1718.000
665.534	1725.000
666.291	1722.000
667.049	1717.000
667.806	1720.000
668.563	1725.000
669.320	1718.000
670.077	1718.000
670.833	1717.000
671.590	1722.000
672.347	1723.000
673.103	1720.000
673.860	1719.000
674.616	1720.000
675.373	1716.000
676.129	1717.000
676.885	1721.000
677.641	1720.000
678.397	1726.000
679.153	1722.000
679.909	1718.000
680.665	1722.000
681.420	1723.000
682.176	1718.000
682.931	1721.000
683.687	1725.000
684.442	1719.000
685.198	1721.000
685.953	1723.000
686.708	1720.000
687.463	1723.000
688.218	1725.000
688.973	1724.000
689.728	1722.000
690.482	1724.000
691.237	1727.000
691.992	1738.000
692.746	1722.000
693.500	1729.000
694.255	1722.000
695.009	1726.000
695.763	1726.000
696.517	1730.000
697.271	1727.000
698.025	1732.000
698.779	1724.000
699.533	1730.000
700.286	1728.000
701.040	1730.000
701.794	1730.000
702.547	1733.000
