wavelength	counts
247.432	1722.000
248.227	1705.000
249.023	1699.000
249.818	1703.000
250.613	1704.000
251.408	1710.000
252.203	1711.000
252.999	1710.000
253.794	1713.000
254.588	1715.000
255.383	1715.000
256.178	1710.000
256.973	1710.000
257.768	1712.000
258.562	1714.000
259.357	1715.000
260.151	1714.000
260.946	1711.000
261.740	1717.000
262.534	1716.000
263.328	1718.000
264.123	1718.000
264.917	1716.000
265.711	1717.000
266.505	1715.000
267.299	1715.000
268.093	1711.000
268.886	1716.000
269.680	1713.000
270.474	1716.000
271.267	1715.000
272.061	1725.000
272.854	1721.000
273.648	1719.000
274.441	1716.000
275.234	1716.000
276.028	1717.000
276.821	1722.000
277.614	1719.000
278.407	1722.000
279.200	1720.000
279.993	1713.000
280.786	1713.000
281.578	1721.000
282.371	1717.000
283.164	1716.000
283.956	1711.000
284.749	1713.000
285.541	1716.000
286.334	1718.000
287.126	1716.000
287.918	1715.000
288.710	1720.000
289.503	1716.000
290.295	1713.000
291.087	1717.000
291.879	1719.000
292.670	1714.000
293.462	1718.000
294.254	1713.000
295.046	1719.000
295.837	1715.000
296.629	1722.000
297.420	1723.000
298.212	1716.000
299.003	1716.000
299.794	1712.000
300.586	1722.000
301.377	1716.000
302.168	1725.000
302.959	1717.000
303.750	1714.000
304.541	1720.000
305.332	1719.000
306.123	1715.000
306.913	1715.000
307.704	1717.000
308.494	1721.000
309.285	1717.000
310.075	1716.000
310.866	1716.000
311.656	1723.000
312.446	1721.000
313.237	1713.000
314.027	1716.000
314.817	1716.000
315.607	1717.000
316.397	1714.000
317.187	1718.000
317.976	1723.000
318.766	1714.000
319.556	1713.000
320.345	1720.000
321.135	1716.000
321.924	1718.000
322.714	1719.000
323.503	1717.000
324.293	1714.000
325.082	1718.000
325.871	1719.000
326.660	1720.000
327.449	1717.000
328.238	1719.000
329.027	1728.000
329.816	1712.000
330.604	1721.000
331.393	1720.000
332.182	1724.000
332.970	1719.000
333.759	1714.000
334.547	1720.000
335.336	1718.000
336.124	1714.000
336.912	1721.000
337.700	1719.000
338.488	1721.000
339.276	1720.000
340.064	1717.000
340.852	1721.000
341.640	1717.000
342.428	1718.000
343.216	1717.000
344.003	1721.000
344.791	1714.000
345.578	1713.000
346.366	1712.000
347.153	1723.000
347.940	1714.000
348.728	1721.000
349.515	1719.000
350.302	1717.000
351.089	1719.000
351.876	1720.000
352.663	1716.000
353.450	1713.000
354.236	1715.000
355.023	1718.000
355.810	1712.000
356.596	1720.000
357.383	1716.000
358.169	1721.000
358.956	1718.000
359.742	1711.000
360.528	1722.000
361.314	1719.000
362.100	1718.000
362.886	1711.000
363.672	1720.000
364.458	1718.000
365.244	1714.000
366.030	1715.000
366.816	1714.000
367.601	1715.000
368.387	1711.000
369.172	1717.000
369.958	1718.000
370.743	1718.000
371.528	1713.000
372.314	1715.000
373.099	1721.000
373.884	1715.000
374.669	1717.000
375.454	1720.000
376.239	1720.000
377.024	1714.000
377.808	1714.000
378.593	1713.000
379.378	1714.000
380.162	1718.000
380.947	1711.000
381.731	1719.000
382.515	1715.000
383.300	1719.000
384.084	1714.000
384.868	1718.000
385.652	1716.000
386.436	1716.000
387.220	1720.000
388.004	1712.000
388.788	1717.000
389.572	1716.000
390.355	1719.000
391.139	1720.000
391.922	1717.000
392.706	1717.000
393.489	1716.000
394.273	1714.000
395.056	1715.000
395.839	1717.000
396.622	1715.000
397.405	1719.000
398.188	1712.000
398.971	1711.000
399.754	1718.000
400.537	1711.000
401.319	1720.000
402.102	1716.000
402.885	1729.000
403.667	1743.000
404.450	1779.000
405.232	1792.000
406.014	1752.000
406.797	1722.000
407.579	1722.000
408.361	1719.000
409.143	1722.000
409.925	1718.000
410.707	1719.000
411.488	1714.000
412.270	1712.000
413.052	1716.000
413.833	1714.000
414.615	1713.000
415.397	1711.000
416.178	1716.000
416.959	1712.000
417.741	1713.000
418.522	1714.000
419.303	1714.000
420.084	1714.000
420.865	1720.000
421.646	1711.000
422.427	1713.000
423.207	1714.000
423.988	1711.000
424.769	1718.000
425.549	1717.000
426.330	1718.000
427.110	1710.000
427.891	1713.000
428.671	1712.000
429.451	1719.000
430.231	1716.000
431.011	1720.000
431.791	1718.000
432.571	1717.000
433.351	1714.000
434.131	1720.000
434.911	1715.000
435.690	1720.000
436.470	1716.000
437.250	1716.000
438.029	1715.000
438.808	1717.000
439.588	1714.000
440.367	1715.000
441.146	1715.000
441.925	1718.000
442.704	1721.000
443.483	1715.000
444.262	1719.000
445.041	1716.000
445.820	1719.000
446.598	1719.000
447.377	1718.000
448.156	1719.000
448.934	1727.000
449.712	1728.000
450.491	1730.000
451.269	1728.000
452.047	1731.000
452.825	1730.000
453.603	1725.000
454.381	1727.000
455.159	1727.000
455.937	1724.000
456.715	1722.000
457.493	1723.000
458.270	1726.000
459.048	1721.000
459.825	1725.000
460.603	1722.000
