wavelength	counts
247.432	1724.000
248.227	1704.000
249.023	1702.000
249.818	1699.000
250.613	1713.000
251.408	1704.000
252.203	1708.000
252.999	1711.000
253.794	1717.000
254.588	1715.000
255.383	1712.000
256.178	1709.000
256.973	1715.000
257.768	1716.000
258.562	1711.000
259.357	1715.000
260.151	1713.000
260.946	1717.000
261.740	1718.000
262.534	1718.000
263.328	1713.000
264.123	1721.000
264.917	1711.000
265.711	1714.000
266.505	1712.000
267.299	1714.000
268.093	1712.000
268.886	1716.000
269.680	1714.000
270.474	1715.000
271.267	1719.000
272.061	1720.000
272.854	1724.000
273.648	1716.000
274.441	1714.000
275.234	1719.000
276.028	1720.000
276.821	1720.000
277.614	1714.000
278.407	1716.000
279.200	1718.000
279.993	1714.000
280.786	1717.000
281.578	1719.000
282.371	1722.000
283.164	1717.000
283.956	1712.000
284.749	1715.000
285.541	1719.000
286.334	1723.000
287.126	1713.000
287.918	1719.000
288.710	1713.000
289.503	1720.000
290.295	1713.000
291.087	1714.000
291.879	1717.000
292.670	1714.000
293.462	1714.000
294.254	1715.000
295.046	1715.000
295.837	1714.000
296.629	1719.000
297.420	1718.000
298.212	1718.000
299.003	1715.000
299.794	1718.000
300.586	1716.000
301.377	1718.000
302.168	1720.000
302.959	1717.000
303.750	1716.000
304.541	1715.000
305.332	1718.000
306.123	1718.000
306.913	1718.000
307.704	1719.000
308.494	1714.000
309.285	1721.000
310.075	1719.000
310.866	1714.000
311.656	1722.000
312.446	1714.000
313.237	1719.000
314.027	1710.000
314.817	1718.000
315.607	1714.000
316.397	1720.000
317.187	1716.000
317.976	1724.000
318.766	1715.000
319.556	1716.000
320.345	1719.000
321.135	1718.000
321.924	1721.000
322.714	1717.000
323.503	1719.000
324.293	1714.000
325.082	1721.000
325.871	1720.000
326.660	1723.000
327.449	1714.000
328.238	1720.000
329.027	1723.000
329.816	1718.000
330.604	1721.000
331.393	1722.000
332.182	1717.000
332.970	1718.000
333.759	1713.000
334.547	1718.000
335.336	1719.000
336.124	1715.000
336.912	1716.000
337.700	1714.000
338.488	1718.000
339.276	1718.000
340.064	1719.000
340.852	1722.000
341.640	1720.000
342.428	1716.000
343.216	1722.000
344.003	1720.000
344.791	1716.000
345.578	1716.000
346.366	1719.000
347.153	1718.000
347.940	1718.000
348.728	1718.000
349.515	1717.000
350.302	1715.000
351.089	1713.000
351.876	1718.000
352.663	1717.000
353.450	1712.000
354.236	1713.000
355.023	1718.000
355.810	1716.000
356.596	1716.000
357.383	1717.000
358.169	1716.000
358.956	1718.000
359.742	1713.000
360.528	1718.000
361.314	1715.000
362.100	1719.000
362.886	1712.000
363.672	1719.000
364.458	1714.000
365.244	1719.000
366.030	1711.000
366.816	1720.000
367.601	1713.000
368.387	1718.000
369.172	1713.000
369.958	1715.000
370.743	1721.000
371.528	1715.000
372.314	1716.000
373.099	1716.000
373.884	1714.000
374.669	1716.000
375.454	1717.000
376.239	1715.000
377.024	1725.000
377.808	1712.000
378.593	1717.000
379.378	1718.000
380.162	1716.000
380.947	1709.000
381.731	1716.000
382.515	1715.000
383.300	1716.000
384.084	1712.000
384.868	1708.000
385.652	1720.000
386.436	1710.000
387.220	1718.000
388.004	1720.000
388.788	1712.000
389.572	1715.000
390.355	1724.000
391.139	1718.000
391.922	1717.000
392.706	1717.000
393.489	1716.000
394.273	1714.000
395.056	1715.000
395.839	1717.000
396.622	1718.000
397.405	1715.000
398.188	1718.000
398.971	1716.000
399.754	1713.000
400.537	1715.000
401.319	1711.000
402.102	1718.000
402.885	1715.000
403.667	1717.000
404.450	1730.000
405.232	1734.000
406.014	1724.000
406.797	1720.000
407.579	1716.000
408.361	1715.000
409.143	1718.000
409.925	1715.000
410.707	1715.000
411.488	1715.000
412.270	1714.000
413.052	1716.000
413.833	1718.000
414.615	1709.000
415.397	1712.000
416.178	1713.000
416.959	1719.000
417.741	1716.000
418.522	1716.000
419.303	1712.000
420.084	1718.000
420.865	1722.000
421.646	1713.000
422.427	1716.000
423.207	1714.000
423.988	1712.000
424.769	1714.000
425.549	1717.000
426.330	1717.000
427.110	1719.000
427.891	1713.000
428.671	1724.000
429.451	1716.000
430.231	1719.000
431.011	1715.000
431.791	1718.000
432.571	1714.000
433.351	1716.000
434.131	1714.000
434.911	1708.000
435.690	1710.000
436.470	1715.000
437.250	1717.000
438.029	1714.000
438.808	1717.000
439.588	1715.000
440.367	1717.000
441.146	1719.000
441.925	1713.000
442.704	1721.000
443.483	1716.000
444.262	1715.000
445.041	1713.000
445.820	1716.000
446.598	1719.000
447.377	1715.000
448.156	1720.000
448.934	1727.000
449.712	1722.000
450.491	1728.000
451.269	1726.000
452.047	1725.000
452.825	1724.000
453.603	1727.000
454.381	1726.000
455.159	1726.000
455.937	1729.000
456.715	1723.000
457.493	1723.000
458.270	1725.000
459.048	1725.000
459.825	1728.000
460.603	1720.000
461.380	1719.000
462.157	1726.000
462.934	1723.000
463.712	1727.000
464.489	1724.000
465.266	1727.000
466.043	1721.000
466.819	1722.000
467.596	1721.000
468.373	1717.000
469.150	1721.000
469.926	1719.000
470.703	1713.000
471.479	1716.000
472.255	1722.000
473.032	1721.000
473.808	1721.000
474.584	1714.000
475.360	1713.000
476.136	1723.000
476.912	1721.000
477.688	1722.000
478.464	1720.000
479.239	1719.000
480.015	1720.000
480.790	1720.000
481.566	1715.000
482.341	1724.000
483.117	1714.000
483.892	1719.000
484.667	1717.000
485.442	1714.000
486.217	1719.000
486.992	1719.000
487.767	1724.000
488.542	1714.000
489.317	1721.000
490.091	1720.000
490.866	1717.000
491.641	1722.000
492.415	1716.000
493.190	1723.000
493.964	1715.000
494.738	1719.000
495.512	1721.000
496.286	1718.000
497.060	1717.000
497.834	1726.000
498.608	1722.000
499.382	1719.000
500.156	1717.000
500.930	1718.000
501.703	1716.000
502.477	1716.000
503.250	1719.000
504.024	1720.000
504.797	1720.000
505.570	1723.000
506.343	1719.000
507.116	1717.000
507.889	1719.000
508.662	1720.000
509.435	1720.000
510.208	1719.000
510.981	1718.000
511.754	1718.000
512.526	1720.000
513.299	1718.000
514.071	1720.000
514.843	1726.000
515.616	1728.000
516.388	1729.000
517.160	1723.000
517.932	1726.000
518.704	1721.000
519.476	1722.000
520.248	1726.000
521.020	1729.000
521.791	1724.000
522.563	1725.000
523.335	1731.000
524.106	1725.000
524.878	1722.000
525.649	1719.000
526.420	1720.000
527.191	1725.000
527.963	1726.000
528.734	1725.000
529.505	1724.000
530.275	1721.000
531.046	1724.000
531.817	1726.000
532.588	1726.000
533.358	1725.000
534.129	1728.000
534.899	1727.000
535.670	1724.000
536.440	1727.000
537.210	1730.000
537.980	1729.000
538.750	1730.000
539.520	1729.000
540.290	1727.000
541.060	1728.000
541.830	1726.000
542.600	1733.000
543.369	1731.000
544.139	1730.000
544.909	1729.000
545.678	1730.000
546.447	1730.000
547.217	1731.000
547.986	1732.000
548.755	1722.000
549.524	1725.000
550.293	1731.000
551.062	1732.000
551.831	1737.000
552.599	1734.000
553.368	1729.000
554.137	1727.000
554.905	1727.000
555.674	1733.000
556.442	1725.000
557.210	1730.000
557.979	1733.000
558.747	1729.000
559.515	1726.000
560.283	1730.000
561.051	1723.000
561.819	1726.000
562.586	1734.000
563.354	1726.000
564.122	1730.000
564.889	1725.000
565.657	1727.000
566.424	1730.000
567.191	1731.000
567.959	1726.000
568.726	1729.000
569.493	1726.000
570.260	1730.000
571.027	1726.000
571.794	1730.000
572.561	1723.000
573.327	1730.000
574.094	1728.000
574.860	1730.000
575.627	1728.000
576.393	1728.000
577.160	1731.000
577.926	1740.000
578.692	1733.000
579.458	1723.000
580.224	1727.000
580.990	1731.000
581.756	1733.000
582.522	1733.000
583.288	1730.000
584.053	1729.000
584.819	1734.000
585.585	1732.000
