wavelength	counts
247.432	1723.000
248.227	1708.000
249.023	1702.000
249.818	1700.000
250.613	1706.000
251.408	1712.000
252.203	1714.000
252.999	1710.000
253.794	1715.000
254.588	1712.000
255.383	1718.000
256.178	1711.000
256.973	1713.000
257.768	1711.000
258.562	1712.000
259.357	1716.000
260.151	1716.000
260.946	1712.000
261.740	1721.000
262.534	1718.000
263.328	1714.000
264.123	1720.000
264.917	1716.000
265.711	1715.000
266.505	1713.000
267.299	1715.000
268.093	1714.000
268.886	1718.000
269.680	1715.000
270.474	1717.000
271.267	1719.000
272.061	1718.000
272.854	1717.000
273.648	1719.000
274.441	1720.000
275.234	1718.000
276.028	1714.000
276.821	1719.000
277.614	1714.000
278.407	1718.000
279.200	1714.000
279.993	1713.000
280.786	1721.000
281.578	1712.000
282.371	1722.000
283.164	1717.000
283.956	1714.000
284.749	1719.000
285.541	1717.000
286.334	1715.000
287.126	1715.000
287.918	1718.000
288.710	1718.000
289.503	1719.000
290.295	1720.000
291.087	1713.000
291.879	1716.000
292.670	1715.000
293.462	1710.000
294.254	1713.000
295.046	1717.000
295.837	1716.000
296.629	1722.000
297.420	1720.000
298.212	1718.000
299.003	1718.000
299.794	1716.000
300.586	1717.000
301.377	1714.000
302.168	1719.000
302.959	1715.000
303.750	1723.000
304.541	1720.000
305.332	1718.000
306.123	1715.000
306.913	1715.000
307.704	1717.000
308.494	1719.000
309.285	1715.000
310.075	1717.000
310.866	1720.000
311.656	1721.000
312.446	1716.000
313.237	1717.000
314.027	1718.000
314.817	1717.000
315.607	1716.000
316.397	1721.000
317.187	1721.000
317.976	1717.000
318.766	1716.000
319.556	1713.000
320.345	1717.000
321.135	1715.000
321.924	1719.000
322.714	1717.000
323.503	1721.000
324.293	1712.000
325.082	1716.000
325.871	1720.000
326.660	1717.000
327.449	1717.000
328.238	1713.000
329.027	1728.000
329.816	1721.000
330.604	1721.000
331.393	1717.000
332.182	1722.000
332.970	1719.000
333.759	1719.000
334.547	1714.000
335.336	1721.000
336.124	1718.000
336.912	1719.000
337.700	1721.000
338.488	1721.000
339.276	1722.000
340.064	1718.000
340.852	1714.000
341.640	1716.000
342.428	1719.000
343.216	1721.000
344.003	1721.000
344.791	1713.000
345.578	1716.000
346.366	1723.000
347.153	1718.000
347.940	1717.000
