wavelength	counts
247.432	1722.000
248.227	1706.000
249.023	1702.000
249.818	1701.000
250.613	1710.000
251.408	1705.000
252.203	1708.000
252.999	1711.000
253.794	1713.000
254.588	1713.000
255.383	1712.000
256.178	1714.000
256.973	1713.000
257.768	1715.000
258.562	1714.000
259.357	1714.000
260.151	1714.000
260.946	1717.000
261.740	1717.000
262.534	1715.000
263.328	1714.000
264.123	1719.000
264.917	1715.000
265.711	1714.000
266.505	1716.000
267.299	1715.000
268.093	1721.000
268.886	1716.000
269.680	1724.000
270.474	1717.000
271.267	1719.000
272.061	1717.000
272.854	1720.000
273.648	1717.000
274.441	1715.000
275.234	1713.000
276.028	1720.000
276.821	1716.000
277.614	1714.000
278.407	1715.000
279.200	1718.000
279.993	1715.000
280.786	1716.000
281.578	1718.000
282.371	1719.000
283.164	1716.000
283.956	1717.000
284.749	1715.000
285.541	1711.000
286.334	1714.000
287.126	1715.000
287.918	1716.000
288.710	1717.000
289.503	1720.000
290.295	1717.000
291.087	1717.000
291.879	1718.000
292.670	1716.000
293.462	1720.000
294.254	1716.000
295.046	1726.000
295.837	1722.000
296.629	1723.000
297.420	1712.000
298.212	1719.000
299.003	1709.000
299.794	1714.000
300.586	1713.000
301.377	1712.000
302.168	1719.000
302.959	1719.000
303.750	1718.000
304.541	1716.000
305.332	1720.000
306.123	1718.000
306.913	1720.000
307.704	1717.000
308.494	1719.000
309.285	1716.000
310.075	1718.000
310.866	1717.000
311.656	1716.000
312.446	1715.000
313.237	1713.000
314.027	1714.000
314.817	1709.000
315.607	1717.000
316.397	1718.000
317.187	1716.000
317.976	1719.000
318.766	1716.000
319.556	1718.000
320.345	1715.000
321.135	1717.000
321.924	1729.000
322.714	1714.000
323.503	1717.000
324.293	1716.000
325.082	1718.000
325.871	1719.000
326.660	1719.000
327.449	1714.000
328.238	1719.000
329.027	1729.000
329.816	1710.000
330.604	1716.000
331.393	1715.000
332.182	1719.000
332.970	1717.000
333.759	1716.000
334.547	1716.000
335.336	1716.000
336.124	1715.000
336.912	1723.000
337.700	1718.000
338.488	1721.000
339.276	1723.000
340.064	1716.000
340.852	1724.000
341.640	1716.000
342.428	1716.000
343.216	1720.000
344.003	1716.000
344.791	1716.000
345.578	1722.000
346.366	1717.000
347.153	1723.000
347.940	1713.000
348.728	1712.000
349.515	1713.000
350.302	1719.000
351.089	1714.000
351.876	1722.000
352.663	1720.000
353.450	1716.000
354.236	1717.000
355.023	1718.000
355.810	1715.000
356.596	1717.000
357.383	1721.000
358.169	1711.000
358.956	1717.000
359.742	1714.000
360.528	1719.000
361.314	1718.000
362.100	1720.000
362.886	1716.000
363.672	1723.000
364.458	1712.000
365.244	1715.000
366.030	1714.000
366.816	1717.000
367.601	1715.000
368.387	1716.000
369.172	1716.000
369.958	1715.000
370.743	1720.000
371.528	1712.000
372.314	1714.000
373.099	1715.000
373.884	1719.000
374.669	1714.000
375.454	1717.000
376.239	1716.000
377.024	1712.000
377.808	1715.000
378.593	1718.000
379.378	1716.000
380.162	1718.000
380.947	1712.000
381.731	1716.000
382.515	1720.000
383.300	1712.000
384.084	1718.000
384.868	1716.000
385.652	1719.000
386.436	1708.000
387.220	1723.000
388.004	1716.000
388.788	1714.000
389.572	1719.000
390.355	1714.000
391.139	1714.000
391.922	1717.000
392.706	1714.000
393.489	1717.000
394.273	1716.000
395.056	1715.000
395.839	1717.000
396.622	1719.000
397.405	1716.000
398.188	1714.000
398.971	1719.000
399.754	1714.000
400.537	1716.000
401.319	1716.000
402.102	1714.000
402.885	1720.000
403.667	1721.000
404.450	1731.000
405.232	1732.000
406.014	1721.000
406.797	1716.000
407.579	1719.000
408.361	1714.000
409.143	1717.000
409.925	1713.000
410.707	1717.000
411.488	1713.000
412.270	1715.000
413.052	1716.000
413.833	1716.000
414.615	1714.000
415.397	1715.000
416.178	1717.000
416.959	1715.000
417.741	1716.000
418.522	1712.000
419.303	1719.000
420.084	1713.000
420.865	1719.000
421.646	1712.000
422.427	1717.000
423.207	1715.000
423.988	1713.000
424.769	1712.000
425.549	1716.000
426.330	1712.000
427.110	1716.000
427.891	1714.000
428.671	1711.000
429.451	1717.000
430.231	1717.000
431.011	1720.000
431.791	1716.000
432.571	1723.000
433.351	1717.000
434.131	1721.000
434.911	1714.000
435.690	1715.000
436.470	1711.000
437.250	1719.000
438.029	1714.000
438.808	1721.000
439.588	1718.000
440.367	1716.000
441.146	1717.000
441.925	1716.000
442.704	1720.000
443.483	1717.000
444.262	1721.000
445.041	1718.000
445.820	1721.000
446.598	1719.000
447.377	1719.000
448.156	1718.000
448.934	1730.000
449.712	1730.000
450.491	1730.000
451.269	1731.000
452.047	1732.000
452.825	1724.000
453.603	1730.000
454.381	1726.000
455.159	1725.000
455.937	1724.000
456.715	1721.000
457.493	1726.000
458.270	1725.000
459.048	1723.000
459.825	1723.000
460.603	1720.000
461.380	1720.000
462.157	1727.000
462.934	1719.000
463.712	1725.000
464.489	1723.000
465.266	1728.000
466.043	1720.000
466.819	1720.000
467.596	1725.000
468.373	1718.000
469.150	1720.000
469.926	1722.000
470.703	1722.000
471.479	1720.000
472.255	1719.000
473.032	1721.000
473.808	1722.000
474.584	1716.000
475.360	1720.000
476.136	1719.000
476.912	1718.000
477.688	1723.000
478.464	1717.000
479.239	1722.000
480.015	1718.000
480.790	1719.000
481.566	1718.000
482.341	1722.000
483.117	1718.000
483.892	1723.000
