wavelength	counts
247.432	1721.000
248.227	1703.000
249.023	1704.000
249.818	1698.000
250.613	1713.000
251.408	1707.000
252.203	1712.000
252.999	1710.000
253.794	1713.000
254.588	1715.000
255.383	1716.000
256.178	1714.000
256.973	1710.000
257.768	1714.000
258.562	1711.000
259.357	1718.000
260.151	1715.000
260.946	1711.000
261.740	1715.000
262.534	1716.000
263.328	1713.000
264.123	1716.000
264.917	1716.000
265.711	1715.000
266.505	1713.000
267.299	1713.000
268.093	1714.000
268.886	1719.000
269.680	1718.000
270.474	1716.000
271.267	1715.000
272.061	1720.000
272.854	1722.000
273.648	1716.000
274.441	1720.000
275.234	1721.000
276.028	1717.000
276.821	1716.000
277.614	1717.000
278.407	1715.000
279.200	1717.000
279.993	1713.000
280.786	1717.000
281.578	1722.000
282.371	1713.000
283.164	1713.000
283.956	1718.000
284.749	1715.000
285.541	1718.000
286.334	1724.000
287.126	1712.000
287.918	1719.000
288.710	1718.000
289.503	1715.000
290.295	1718.000
291.087	1716.000
291.879	1718.000
292.670	1713.000
293.462	1719.000
294.254	1716.000
295.046	1721.000
295.837	1718.000
296.629	1719.000
297.420	1715.000
298.212	1722.000
299.003	1715.000
299.794	1719.000
300.586	1720.000
301.377	1718.000
302.168	1714.000
302.959	1723.000
303.750	1717.000
304.541	1720.000
305.332	1713.000
306.123	1715.000
306.913	1716.000
307.704	1719.000
308.494	1717.000
309.285	1716.000
310.075	1716.000
310.866	1715.000
311.656	1715.000
312.446	1719.000
313.237	1713.000
314.027	1711.000
314.817	1710.000
315.607	1716.000
316.397	1722.000
317.187	1718.000
317.976	1723.000
318.766	1716.000
319.556	1721.000
320.345	1719.000
321.135	1713.000
321.924	1721.000
322.714	1717.000
323.503	1720.000
324.293	1714.000
325.082	1721.000
325.871	1722.000
326.660	1722.000
327.449	1723.000
328.238	1720.000
329.027	1723.000
329.816	1714.000
330.604	1716.000
331.393	1716.000
332.182	1725.000
332.970	1721.000
333.759	1714.000
334.547	1720.000
335.336	1720.000
336.124	1712.000
336.912	1719.000
337.700	1718.000
338.488	1722.000
339.276	1718.000
340.064	1714.000
340.852	1714.000
341.640	1721.000
342.428	1718.000
343.216	1720.000
344.003	1711.000
344.791	1716.000
345.578	1716.000
346.366	1720.000
347.153	1715.000
347.940	1716.000
348.728	1711.000
349.515	1720.000
350.302	1719.000
351.089	1714.000
351.876	1716.000
352.663	1717.000
353.450	1715.000
354.236	1711.000
355.023	1719.000
355.810	1718.000
356.596	1717.000
357.383	1716.000
358.169	1716.000
358.956	1716.000
359.742	1712.000
360.528	1719.000
361.314	1718.000
362.100	1716.000
362.886	1710.000
363.672	1721.000
364.458	1715.000
365.244	1716.000
366.030	1712.000
366.816	1718.000
367.601	1714.000
368.387	1718.000
369.172	1715.000
369.958	1716.000
370.743	1713.000
371.528	1717.000
372.314	1718.000
373.099	1715.000
373.884	1717.000
374.669	1715.000
375.454	1712.000
376.239	1710.000
377.024	1719.000
377.808	1714.000
378.593	1717.000
379.378	1715.000
380.162	1716.000
380.947	1717.000
381.731	1717.000
382.515	1713.000
383.300	1717.000
384.084	1718.000
384.868	1718.000
385.652	1720.000
386.436	1717.000
387.220	1715.000
388.004	1711.000
388.788	1716.000
389.572	1713.000
390.355	1722.000
391.139	1714.000
391.922	1714.000
392.706	1718.000
393.489	1716.000
394.273	1711.000
395.056	1719.000
395.839	1719.000
396.622	1713.000
397.405	1717.000
398.188	1713.000
398.971	1714.000
399.754	1716.000
400.537	1710.000
401.319	1713.000
402.102	1714.000
402.885	1713.000
403.667	1714.000
404.450	1729.000
405.232	1734.000
406.014	1722.000
406.797	1720.000
407.579	1724.000
408.361	1720.000
409.143	1718.000
409.925	1718.000
410.707	1712.000
411.488	1723.000
412.270	1720.000
413.052	1715.000
413.833	1713.000
414.615	1712.000
415.397	1714.000
416.178	1719.000
416.959	1718.000
417.741	1716.000
418.522	1714.000
419.303	1709.000
420.084	1715.000
420.865	1715.000
421.646	1715.000
422.427	1710.000
423.207	1713.000
423.988	1715.000
424.769	1713.000
425.549	1718.000
426.330	1715.000
427.110	1712.000
427.891	1712.000
428.671	1716.000
429.451	1713.000
430.231	1715.000
431.011	1717.000
431.791	1719.000
432.571	1714.000
433.351	1716.000
434.131	1711.000
434.911	1715.000
435.690	1710.000
436.470	1717.000
437.250	1716.000
438.029	1714.000
438.808	1713.000
439.588	1716.000
440.367	1721.000
441.146	1714.000
441.925	1716.000
442.704	1719.000
443.483	1715.000
444.262	1717.000
445.041	1719.000
445.820	1714.000
446.598	1718.000
447.377	1719.000
448.156	1719.000
448.934	1728.000
449.712	1727.000
450.491	1728.000
451.269	1728.000
452.047	1724.000
452.825	1723.000
453.603	1732.000
454.381	1733.000
455.159	1728.000
455.937	1726.000
456.715	1723.000
457.493	1723.000
458.270	1726.000
459.048	1719.000
459.825	1721.000
460.603	1719.000
461.380	1728.000
462.157	1726.000
462.934	1721.000
463.712	1719.000
464.489	1719.000
465.266	1723.000
466.043	1722.000
466.819	1722.000
467.596	1720.000
468.373	1724.000
469.150	1717.000
469.926	1719.000
470.703	1719.000
471.479	1714.000
472.255	1721.000
473.032	1720.000
473.808	1717.000
474.584	1720.000
