Fit-Time_MAPI_1pct_APA_S1_30_tube_5min,Peak1Area_MAPI_1pct_APA_S1_30_tube_5min,Peak1Amplitude_MAPI_1pct_APA_S1_30_tube_5min,Peak1Pos_MAPI_1pct_APA_S1_30_tube_5min,Peak1FWHM_MAPI_1pct_APA_S1_30_tube_5min,Peak1Alpha_MAPI_1pct_APA_S1_30_tube_5min
105.41449271137024,39.106154768160025,296.44800272587395,1.5959060844633914,0.11533205259416679,0.4200425294040457
105.91408746355684,40.39488598408008,306.6492446137002,1.5955723716852364,0.11491983176258214,0.43320700531525064
106.41368221574342,38.52557854119963,292.60637762699355,1.5956277855205507,0.11504257915224203,0.4236721918271262
106.91327696793002,39.504857396534156,300.1140025265845,1.595391760967987,0.11502473137765334,0.423201502609411
107.4128717201166,38.04894023064534,289.19288791413305,1.595449420276205,0.11495718421346912,0.42384055054636577
107.9124664723032,37.963009697634746,288.07883167191807,1.595518831231315,0.115084097051106,0.4268434403455867
108.41206122448978,36.07868799193166,273.5306976381278,1.5957109155181202,0.115148319868569,0.4289812993091708
108.91165597667637,34.57352680147883,261.03291254173877,1.5961504858365736,0.11586853073362335,0.4163664694849951
109.41125072886295,33.65277159840653,253.6881899043947,1.5962415810967034,0.1160910964707691,0.4141198472282633
109.91084548104955,32.36405726103181,243.1916126954224,1.5965023898169457,0.11665183453376993,0.40439051187471475
110.41044023323614,32.648395520754484,245.55975898230116,1.5961108653969025,0.11660666672959263,0.40103188094591113
110.91003498542273,31.36885342680439,236.0718130167416,1.596228678081327,0.1166911503262631,0.39318661916932374
111.40962973760932,32.42103527256667,244.73458916924528,1.595839621598338,0.11607037179111201,0.40699731464845923
111.9092244897959,31.191083138085588,235.74575235575293,1.5959346734499,0.11598781871065067,0.40371467681036954
112.4088192419825,32.22675917504143,244.06093689197164,1.5955095718589474,0.11572930933943826,0.4051162999777083
112.90841399416908,30.97211703772222,234.85609268637933,1.5956508015355002,0.11564874985932971,0.40168301953852154
113.40800874635568,31.77592391164873,241.36356426495016,1.5953748644015893,0.11535754966951806,0.40658404892814526
113.90760349854226,30.755382819352974,233.65066513048086,1.595411950661405,0.11535926999101842,0.40548716050852984
114.40719825072885,31.008048131183706,235.95383973927622,1.5951960323159406,0.11530403258756228,0.39855228060193915
114.90679300291544,30.54148933367695,232.86219481455365,1.5950539141817115,0.11505607074985913,0.3996474285436092
115.40638775510203,30.293193583826778,231.24208683193314,1.5950976305052338,0.11494286563494427,0.3984590879206006
